country,date,Fiscal Balance,GDP per capita,GDP,Unemployment Rate,Inflation,Population,CPI,bot,inflation,interest,liquidity,debt
India,2021,,,,,,598057121006.892,,"-74,039.37",192.38,8.70,"594,356.48",54.27
India,2021,,,,,,602272925340.569,,"-74,039.37",192.38,8.70,"594,356.48",54.27
India,2021,,,,,,599403730376.534,,"-74,039.37",192.38,8.70,"594,356.48",54.27
India,2021,,,,,,594356484008.549,,"-74,039.37",192.38,8.70,"594,356.48",54.27
Ireland,2018,,72339.4218486536,14751795225.7235,6.0,0.488370168032449,4867316,99.3770246698231,"110,478.91",,,,
Ireland,2018,,72339.4218486536,14751795225.7235,6.0,0.488370168032449,4867316,99.3770246698231,,105.59,,"4,975.32",70.99
Ireland,2019,,75239.3028933993,14296119922.7389,5.0,0.939044481054341,4934340,100.074757039621,"49,334.43",106.58,,"5,438.60",64.8
Ireland,2020,,79074.5401350894,14376479257.6381,4.8,-0.334584625428444,4985382,101.370545726389,"82,115.32",106.23,,"7,098.06",65.4
Ireland,2021,,88966.6721604807,,6.8,2.35814296241712,5033165,101.171193620733,"199,483.45",108.73,,"12,690.05",61.87
"Iran, Islamic Republic of",2018,-1.60053461,5211.11164308815,331682036227.963,27.5410003662109,30.2233087,.,,,,,,
"Iran, Islamic Republic of",2019,-4.43163707,5017.11721737502,283746685180.338,25.9629993438721,34.62342812,.,,,,,,
"Iran, Islamic Republic of",2020,-5.0159116,5141.08477874704,239735571102.495,23.7140007019043,36.44232595,.,,,,,,
"Iran, Islamic Republic of",2021,-4.54026628,5344.9580270883,359713152725.063,25.6089992523193,40.13203499,88.7399978637695,,,,,,
Iraq,2018,7.79772948,4710.97628188563,29.85458635,29.5550003051758,0.36744149,.,0.36744148893681,"35,054.70",,,,
Iraq,2018,7.79772948,4710.97628188563,29.85458635,29.5550003051758,0.36744149,.,0.36744148893681,,119.86,,"60,752.41",48.55
Iraq,2019,0.84351044,4854.38663347607,29.10955378,33.9889984130859,-0.19896538,,-0.198965380023871,"16,620.40",119.62,,"63,303.61",45.19
Iraq,2020,-12.8121429,4204.17669758529,48.52419442,36.8419990539551,0.57416268,,0.574162679425838,"-4,090.20",120.31,,"48,562.06",84.23
Iraq,2021,1.89592407,4224.25383488689,33.11894742,35.6040000915527,6.04186489,,6.04186489058039,"27,553.60",127.57,,"58,588.71",59.08
Iceland,2018,,74461.479998678,547710.9,2.99708093229945,2.68291768267388,352721.0,-0.0827919177801361,922.26,,,,
Iceland,2018,,74461.479998678,547710.9,2.99708093229945,2.68291768267388,352721.0,-0.0827919177801361,,125.23,6.96,"6,239.44",61.34
Iceland,2019,,68853.71521658,565451.3,3.04018544274576,3.01397179156056,360563.0,-0.422573557340138,"1,106.92",129,6.95,"6,685.22",63.39
Iceland,2020,,59200.1779441092,542337.1,3.07679776022549,2.84792401518658,366463.0,-0.74676317517097,-329,132.68,5.76,"6,298.66",74.54
Iceland,2021,,68727.636664709,524255.5,7.95534898555618,4.44423970189747,372520,-0.0531349149471629,-519.78,138.57,5.40,"6,962.73",72.5
Israel,2018,,38744.1604404811,332395.0,3.666867572,0.817323896191417,,99.3951612903226,"3,203.80",,,,
Israel,2018,,38744.1604404811,332395.0,3.666867572,0.817323896191417,,99.3951612903226,,107.27,3.48,"115,265.90",58.3
Israel,2019,,39591.3687578516,344039.4375,4.222479769,0.844128708733833,,100.604838709677,"8,995.60",108.18,3.53,"126,007.83",57.38
Israel,2020,,38176.7543372587,,3.707786163,-0.588430300016595,,100.907258064516,"18,444.30",107.54,3.31,"173,292.12",69.16
Israel,2021,,40805.1917574569,,4.620903907,1.49228845352231,,100.504032258065,"19,305.40",109.14,3.10,"212,933.66",66.16
Italy,2018,-2.186,31593.4802621599,429389.0,11.1,1.13748763600395,60421760.0,101.5,"50,617.04",,,,
Italy,2018,-2.186,31593.4802621599,429389.0,11.1,1.13748763600395,60421760.0,101.5,,109.95,2.68,"51,330.75",130.08
Italy,2019,-1.540,32114.2998563994,432243.4,10.4,0.611246943765291,59729081,102.4,"67,357.78",110.62,2.60,"55,341.39",129.94
Italy,2020,-9.597,29353.8154433028,404677.0,9.7,-0.13770757391657,59438851,102.9,"69,265.58",110.47,2.33,"61,613.81",150.85
Italy,2021,-7.175,31505.9489224989,404907.4,10.2,1.87378325762491,59109668,103.3,"50,016.28",112.54,2.03,"84,001.66",146.55
Jamaica,2018,,5264.19609212041,15730793852.7913,18.1760005950928,3.7366388215216,,,"-2,090.91",,,,
Jamaica,2018,,5264.19609212041,15730793852.7913,18.1760005950928,3.7366388215216,,,,156.38,14.09,"3,532.04",95.6
Jamaica,2019,,5307.50998134429,15830768549.8916,16.0459995269775,3.90510000865876,,,"-2,325.85",162.49,13.00,"3,631.09",94.74
Jamaica,2020,,4765.47436441152,13812425036.5864,20.2189998626709,5.22677779293517,,,"-2,568.35",170.98,12.06,"3,938.03",108.03
Jamaica,2021,,4971.88995466932,14657586937.0735,18.6070003509521,5.86278242801063,,,"-3,047.22",181.01,11.49,"4,837.56",94.98
Jersey,2018,,,614106.5,4.8,.,368762,385.646,,,,,
Jersey,2019,,,637630.4,4.1,.,367922,394.041,,,,,
Jersey,2020,,,620085.9,4.3,.,368085,405.906,,,,,
Jersey,2021,,,682945.9,7.7,.,384951,409.744,,,,,
Jordan,2018,-4.65982276,3929.68714237256,-6.90048657,38.8800010681152,4.45063834,98.2271118164063,,"-7,823.10",,,,
Jordan,2018,-4.65982276,3929.68714237256,-6.90048657,38.8800010681152,4.45063834,98.2271118164063,,,124.65,8.66,,75.06
Jordan,2019,-6.01318446,3916.01694720161,-1.73781672,37.1220016479492,0.67742359,.,,"-5,793.38",125.6,8.67,,78.02
Jordan,2020,-8.58974112,3773.42178163461,-5.73370238,42.3489990234375,0.39691733,.,,"-7,979.72",126.02,7.48,,87.98
Jordan,2021,-8.04630201,3781.52828627257,-8.78734816,40.2799987792969,1.31919435,98.4199981689453,,"-9,527.75",127.72,7.03,,91.9
Japan,2018,-2.471,36117.2276899342,138808600.0,2.6,0.989094598021806,126811000,101.298040213795,"1,405.01",,,,
Japan,2018,-2.471,36117.2276899342,138808600.0,2.6,0.989094598021806,126811000,101.298040213795,,104.99,...,"1,238,935.32",195.73
Japan,2019,-3.032,36081.0653118215,138789725.0,2.6,0.468776159383912,126633000,101.501654364978,"-8,615.19",105.48,...,"1,284,973.74",199.79
Japan,2020,-8.966,34556.4399294744,135948300.0,2.5,-0.0249958340276592,126261000,102.316110969712,"-7,597.68",105.46,...,"1,344,283.26",221.43
Japan,2021,,35291.0138555083,133585000.0,3.1,-0.233352779398279,125681593,101.60346144057,"-22,513.46",105.21,...,"1,356,244.31",221.32
Kazakhstan,2018,2.54482653,11053.3620631343,11053.3620631343,3.84100008010864,6.01913096570673,18276452.0,,"20,177.92",,,,
Kazakhstan,2018,2.54482653,11053.3620631343,11053.3620631343,3.84100008010864,6.01913096570673,18276452.0,,,179.12,,"16,536.06",
Kazakhstan,2018,2.54482653,11053.3620631343,11053.3620631343,3.84100008010864,6.01913096570673,18276452.0,,,,,,18.88
Kazakhstan,2019,-0.60091355,11402.7601135125,11402.7601135125,3.8989999294281,5.24547679608388,18513673.0,,"13,379.52",188.52,,"10,082.16",
Kazakhstan,2019,-0.60091355,11402.7601135125,11402.7601135125,3.8989999294281,5.24547679608388,18513673.0,,,,,,18.48
Kazakhstan,2020,-7.07031021,10974.2462751277,10974.2462751277,3.76500010490417,6.74900183815967,18755666,,"6,137.16",201.28,,"12,056.06",
Kazakhstan,2020,-7.07031021,10974.2462751277,10974.2462751277,3.76500010490417,6.74900183815967,18755666,,,,,,23.58
Kenya,2018,,3.17105690776077,3.17105690776077,10.6890001296997,4.68981976129857,62.676,4.68981976129857,"-8,603.30",,,,
Kenya,2018,,3.17105690776077,3.17105690776077,10.6890001296997,4.68981976129857,62.676,4.68981976129857,,180.51,13.06,"8,163.61",56.45
Kenya,2019,,2.68506187070617,2.68506187070617,12.4300003051758,5.23585999425422,62.943,5.23585999425422,"-8,937.17",189.97,12.44,"9,114.89",59.08
Kenya,2020,,-2.48850345807409,-2.48850345807409,13.8299999237061,5.40481467184518,62.675,5.40481467184518,"-8,007.86",200.23,12.00,"8,296.13",67.95
Kenya,2021,,5.12528416147621,5.12528416147621,13.4750003814697,6.11090916378165,,6.11090916378165,"-10,027.92",212.47,12.08,"9,489.88",67.83
Kyrgyzstan,2018,-0.59009896,1197.6107237282,32.50557,14.9989995956421,1.54266145,,1.54266145238431,,,,,
Kyrgyzstan,2019,-0.07824198,1226.82446375586,27.17283,15.1680002212524,1.13635136,,1.13362257718798,,,,,
Kyrgyzstan,2020,-3.25484399,1102.66436211075,28.43855,18.0370006561279,6.32255417,,6.32542296338083,,,,,
Kyrgyzstan,2021,-1.25831135,1123.37284385643,,19.2830009460449,11.90842626,,11.9050398185147,,,,,
Cambodia,2018,,1533.31598466695,24571753583.4922,0.405000001192093,2.45908515380133,2.435,,"-3,448.79",,,,
Cambodia,2018,,1533.31598466695,24571753583.4922,0.405000001192093,2.45908515380133,2.435,,,127.63,,"13,373.24",
Cambodia,2019,,1671.38538492515,27089389786.979,0.430999994277954,1.94257500833109,2.402,,"-4,443.12",130.11,,"17,033.07",
Cambodia,2020,,1577.91174726099,25872798012.1938,0.785000026226044,2.94029514263973,2.381,,"-2,800.99",133.94,,"18,563.83",
Cambodia,2021,,1625.23501955454,26961061119.7957,0.679000020027161,2.9207347759295,,,"-12,703.98",137.85,,"17,317.63",
Aruba,2020,,25823.634823564,2610038937.56355,,,106585,,-200.49,...,6.80,"1,023.47",
Aruba,2021,,30271.8334746536,3126019399.06492,,,106537,,253.59,...,...,"1,330.95",
Andorra,2018,,42903.4435794631,,,,75013,,...,,,,
Andorra,2018,,42903.4435794631,,,,75013,,,,,,
Andorra,2019,,41327.5020305489,,,,76343,,302.8,,,,
Andorra,2020,,37207.4938608348,,,,77700,,114.55,,,,
Andorra,2021,,42137.3272710372,,,,79034,,...,,,,
Argentina,2020,-8.588,11341.2683655863,,30.4069995880127,,41831385649.253,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,41766085473.0816,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,40534170815.7694,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,40251726298.271,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,39141565499.4891,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,39706590035.3616,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,39586646070.5841,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,38933239456.774,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,37628654207.6123,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,36134065174.3813,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,35113203022.9663,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2020,,,,,,35649970285.7587,,"12,092.40",,29.39,"35,649.97",102.79
Argentina,2021,-4.327,12402.4907912317,,23.3700008392334,,35807833823.2191,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,36050927790.8305,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,36052662727.85,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,36758879451.5,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,38086935973.9147,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,38830830351.6108,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,38999045952.2536,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,42570545952.5296,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,39354015096.7479,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,39265649957.4367,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,38008819233.3878,,"15,052.83",,35.56,"36,448.37",80.93
Argentina,2021,,,,,,36448369071.8398,,"15,052.83",,35.56,"36,448.37",80.93
American Samoa,2018,,13049.3301536176,13049.3301536176,,,48424,,,,,,
American Samoa,2019,,13288.3565565116,13288.3565565116,,,47321,,,,,,
American Samoa,2020,,14303.6270325756,14303.6270325756,,,46189,,,,,,
American Samoa,2021,,14396.3685581274,14396.3685581274,,,45035,,,,,,
Bermuda,2018,,113050.73688163,7225977000.0,,,63918,,-611.55,,,,
Bermuda,2018,,113050.73688163,7225977000.0,,,63918,,,,,,
Bermuda,2019,,116153.166121638,7423465000.0,,,63911,,-618.77,,,,
Bermuda,2020,,107791.886435134,6887147000.0,,,63893,,-696.02,,,,
Bermuda,2021,,114090.328338579,7286607000.0,,,63867,,-801.88,,,,
Barbados,2020,,14855.6898587069,-6.902,29.5620002746582,,280693,,...,...,8.05,"1,358.01",142.04
Barbados,2021,,14800.8381460905,-11.463,27.6200008392334,,281200,,...,...,8.05,"1,672.88",141.88
"Congo, The Democratic Republic of the",2018,,489.382354011428,,8.4680004119873,,.,,,,,,
"Congo, The Democratic Republic of the",2019,,494.819226947003,,8.49400043487549,,.,,,,,,
"Congo, The Democratic Republic of the",2020,,487.43311264638,,9.87100028991699,,.,,,,,,
"Congo, The Democratic Republic of the",2021,,501.239067350859,,9.42399978637695,,80.0199966430664,,,,,,
Cook Islands,2018,,,,,,725,,,,,,
Cook Islands,2019,,,,,,758,,,,,,
Cook Islands,2020,,,,,,911,,,,,,
Cook Islands,2021,,,,,,916,,,,,,
Comoros,2018,,0.892850362183721,,18.8990001678467,,4.196,,-206.26,,,,
Comoros,2018,,0.892850362183721,,18.8990001678467,,4.196,,,,10.50,198.47,
Comoros,2018,,0.892850362183721,,18.8990001678467,,4.196,,,,,,16.9
Comoros,2019,,-0.927062740924517,,18.9669990539551,,4.125,,-211.18,,10.50,201.15,
Comoros,2019,,-0.927062740924517,,18.9669990539551,,4.125,,,,,,21.74
Comoros,2020,,-2.95131153707675,,21.2530002593994,,4.052,,-274.67,,8.09,293.25,
Comoros,2020,,-2.95131153707675,,21.2530002593994,,4.052,,,,,,24.02
Cuba,2018,,8048.01660977285,8048.01660977285,4.53499984741211,,.,,,,,,
Cuba,2019,,8042.94852386634,8042.94852386634,3.24499988555908,,.,,,,,,
Cuba,2020,,7172.51925662898,7172.51925662898,3.55299997329712,,.,,,,,,
Cuba,2021,,7291.06788516411,7291.06788516411,3.64599990844727,,99.6731109619141,,,,,,
Curaçao,2020,,,,,,154947.0,,,,,,
Curaçao,2021,,,,,,152369,,,,,,
Cayman Islands,2018,,85234.8427208773,5530377535.1014,,,64884,,"1,441.23",,,,
Cayman Islands,2018,,85234.8427208773,5530377535.1014,,,64884,,,,,162.07,
Cayman Islands,2019,,89871.9131394463,5943589103.56414,,,66134,,"1,462.42",,,183.50,
Cayman Islands,2020,,83329.4587744645,5608989199.56798,,,67311,,"1,144.45",,,216.80,
Cayman Islands,2021,,86568.7696368603,5898449687.97711,,,68136,,...,,,228.30,
Eritrea,2018,,11.722800566315,,9.82400035858154,,3445374,112.640872200021,,,,163.03,
Eritrea,2018,,11.722800566315,,9.82400035858154,,3445374,112.640872200021,,,,,185.61
Eritrea,2019,,2.52942249455169,,9.80500030517578,,3498818,99.7836299827731,,,,191.69,
Eritrea,2019,,2.52942249455169,,9.80500030517578,,3498818,99.7836299827731,,,,,187.09
Eritrea,2020,,-1.90574099722239,,12.2639999389648,,3555868,124.473228252427,,,,...,
Eritrea,2020,,-1.90574099722239,,12.2639999389648,,3555868,124.473228252427,,,,,179.66
Eritrea,2021,,1.32335592345387,,11.3050003051758,,3620312,150.083681969135,,,,...,
Eritrea,2021,,1.32335592345387,,11.3050003051758,,3620312,150.083681969135,,,,,176.25
Faroe Islands,2018,,62576.9899253899,62576.9899253899,,,82.5439024390244,,,,,,
Faroe Islands,2019,,63383.196148417,63383.196148417,,,82.7926829268293,,,,,,
Faroe Islands,2020,,61980.2900239725,61980.2900239725,,,83.0926829268293,,,,,,
"Micronesia, Federated States of",2021,,2794.78641596039,-3.2467522524,,,113131,2.0845634962,,,,,
Gabon,2021,,8635.32569443437,,37.5229988098145,,2341179,,,125.64,,...,65.77
Guernsey,2018,,,2113679.0,7.6,,148,,,,,,
Guernsey,2019,,,2204209.0,7.7,,171,,,,,,
Guernsey,2020,,,2026188.0,8.2,,160,,,,,,
Guernsey,2021,,,2279884.0,8.1,,132,,,,,,
Greenland,2018,,47013.0349493846,47013.0349493846,,,71.8865853658537,,,,,,
Greenland,2019,,47908.106718779,47908.106718779,,,72.0475609756098,,,,,,
Greenland,2020,,47957.7936697606,47957.7936697606,,,71.4046341463415,,,,,,
Isle of Man,2018,,96792.4241398358,7491969312.87525,5.86420414405575,,80.596,,,,,,
Isle of Man,2019,,96856.4389416175,7315388052.08067,11.1239451504808,,80.737,,,,,,
Isle of Man,2020,,,,6.41451598173668,,80.588,,,,,,
Kazakhstan,2021,-4.13851592,11298.3576191288,11298.3576191288,3.99900007247925,,19000988,,"16,935.67",217.47,,"10,831.71",
Kazakhstan,2021,-4.13851592,11298.3576191288,11298.3576191288,3.99900007247925,,19000988,,,,,,22.31
Afghanistan,2017,,,,,,,,"-6,803.56",,,,
Afghanistan,2017,,,,,,,,,145.61,14.84,"7,185.84",
Afghanistan,2017,,,,,,,,,,,,8
Albania,2017,,,,,,,,"-1,978.66",,,,
Albania,2017,,,,,,,,,115.06,6.22,"3,523.76",70.12
Algeria,2017,,,,,,,,"-22,402.64",,,,
Algeria,2017,,,,,,,,,142.38,8.0,"97,614.43",26.81
Andorra,2017,,,,,,,,...,,,,
Andorra,2017,,,,,,,,,,,,
Angola,2017,,,,,,,,"7,341.50",,,,
Angola,2017,,,,,,,,,271.02,15.81,"17,455.33",69.32
Anguilla,2017,,,,,,,,-13.1,,,,
Anguilla,2017,,,,,,,,,105.86,9.48,76.38,
Anguilla,2018,,,,,,,,-200.8,,,,
Anguilla,2018,,,,,,,,,106.26,9.29,65.51,
Anguilla,2019,,,,,,,,-128.23,107.12,8.89,58.71,
Anguilla,2020,,,,,,,,-114.16,106.61,8.84,52.81,
Anguilla,2021,,,,,,,,-149.11,108.53,7.80,56.30,
Antigua and Barbuda,2017,,,,,,,,17.93,,,,
Antigua and Barbuda,2017,,,,,,,,,112.45,9.31,313.65,92.19
Argentina,2017,,,,,,,,"-15,142.50",,,,
Argentina,2017,,,,,,,,,,26.58,"53,030.81",57.03
Armenia,2017,,,,,,,,"-1,243.55",,,,
Armenia,2017,,,,,,,,,124.21,14.41,"2,314.11",
Armenia,2017,,,,,,,,,,,,53.7
Aruba,2017,,,,,,,,267.37,,,,
Aruba,2017,,,,,,,,,101.39,6.3,777.46,
Australia,2017,,,,,,,,"7,240.69",,,,
Australia,2017,,,,,,,,,115.69,5.25,"62,617.32",32.37
Austria,2017,,,,,,,,"12,470.32",,,,
Austria,2017,,,,,,,,,114,,"9,894.24",57.19
Azerbaijan,2017,,,,,,,,"2,735.43",,,,
Azerbaijan,2017,,,,,,,,,149.51,16.54,"6,680.45",
Azerbaijan,2017,,,,,,,,,,,,22.51
Bahamas,2017,,,,,,,,"-1,158.78",,,,
Bahamas,2017,,,,,,,,,110.88,4.25,"1,413.97",53.81
Bahrain,2017,,,,,,,,"2,855.85",,,,
Bahrain,2017,,,,,,,,,115.18,,"2,628.65",
Bahrain,2017,,,,,,,,,,,,88.13
Bangladesh,2017,,,,,,,,"-17,594.49",,,,
Bangladesh,2017,,,,,,,,,161.23,9.54,"32,849.19",28.57
Barbados,2017,,,,,,,,15.07,,,,
Barbados,2017,,,,,,,,,124.25,8.05,265.84,159.13
Belarus,2017,,,,,,,,100.1,,,,
Belarus,2017,,,,,,,,,459.03,9.66,"5,375.41",
Belarus,2017,,,,,,,,,,,,47.21
Belgium,2017,,,,,,,,"5,262.61",,,,
Belgium,2017,,,,,,,,,113.13,,"16,672.73",86.98
Belize,2017,,,,,,,,-56.98,,,,
Belize,2017,,,,,,,,,105.68,9.46,312.14,78.21
Benin,2017,,,,,,,,-703.52,,,,
Benin,2017,,,,,,,,,110.79,6.93,,39.6
Bermuda,2017,,,,,,,,-649.15,,,,
Bermuda,2017,,,,,,,,,,,,
Bhutan,2017,,,,,,,,-518.57,,,,
Bhutan,2017,,,,,,,,,158.43,14.25,"1,206.24",111.72
Bolivia,2017,,,,,,,,"-2,173.22",,,,
Bolivia,2017,,,,,,,,,142.4,8.11,"8,473.88",32.87
Bolivia,2018,,,,,,,,"-1,992.41",,,,
Bolivia,2018,,,,,,,,,145.64,8.04,"7,177.83",35.32
Bolivia,2019,,,,,,,,"-1,686.18",148.32,8.40,"4,373.78",40.2
Bolivia,2020,,,,,,,,-634.88,149.71,7.59,"2,662.44",57.83
Bolivia,2021,,,,,,,,679.1,150.82,8.02,"2,242.41",62.73
Bosnia and Herzegovina,2017,,,,,,,,"-2,940.15",,,,
Bosnia and Herzegovina,2017,,,,,,,,,102.85,4.38,"6,349.27",37.95
Botswana,2017,,,,,,,,623.19,,,,
Botswana,2017,,,,,,,,,141.14,6.88,"7,490.51",14.69
Brazil,2017,,,,,,,,"15,696.76",,,,
Brazil,2017,,,,,,,,,155.67,46.92,"371,150.62",78.61
Brunei Darussalam,2017,,,,,,,,"1,705.23",,,,
Brunei Darussalam,2017,,,,,,,,,98.41,5.5,"3,299.65",2.83
Bulgaria,2017,,,,,,,,"2,608.88",,,,
Bulgaria,2017,,,,,,,,,107.94,5.44,"26,692.71",29.59
Burkina Faso,2017,,,,,,,,-898.23,,,,
Burkina Faso,2017,,,,,,,,,109.83,6.51,,33.34
Burundi,2017,,,,,,,,-614.74,,,,
Burundi,2017,,,,,,,,,188.68,14.8,96.15,46.9
Cabo Verde,2017,,,,,,,,-384.09,,,,
Cabo Verde,2017,,,,,,,,,107.94,9.49,617.36,127.22
Cambodia,2017,,,,,,,,"-2,414.81",,,,
Cambodia,2017,,,,,,,,,124.57,,"11,262.00",
Cameroon,2017,,,,,,,,-722.6,,,,
Cameroon,2017,,,,,,,,,114.58,,"3,196.79",29.71
Canada,2017,,,,,,,,"-36,237.67",,,,
Canada,2017,,,,,,,,,111.98,2.7,"86,677.71",39.26
Cayman Islands,2017,,,,,,,,"1,581.28",,,,
Cayman Islands,2017,,,,,,,,,,,...,
Chile,2017,,,,,,,,"1,879.85",,,,
Chile,2017,,,,,,,,,125.57,4.55,"38,971.30",23.67
China,2017,,,,,,,,"3,429.56",,,,
China,2017,,,,,,,,"23,267.52",,,,
China,2017,,,,,,,,"217,009.90",,,,
China,2017,,,,,,,,,127.8,5.0,"431,355.10",
China,2017,,,,,,,,,136.1,5.25,"20,169.66",
China,2017,,,,,,,,,119.09,4.35,"3,158,876.95",
Colombia,2017,,,,,,,,"-8,761.51",,,,
Colombia,2017,,,,,,,,,131.88,13.69,"46,699.12",38.29
Comoros,2017,,,,,,,,-177.1,,,,
Comoros,2017,,,,,,,,,,10.5,207.13,
Comoros,2017,,,,,,,,,,,,18.81
Comoros,2021,,,,,,,,-267.54,,7.88,328.62,
Comoros,2021,,,,,,,,,,,,26
Congo,2017,,,,,,,,"-1,406.38",,,,
Congo,2017,,,,,,,,...,,,,
Congo,2017,,,,,,,,,,20.62,695.40,
Congo,2017,,,,,,,,,120.66,,379.98,
Congo,2017,,,,,,,,,,,,94.22
Costa Rica,2017,,,,,,,,393.33,,,,
Costa Rica,2017,,,,,,,,,123.46,11.37,"7,149.83",46.78
Croatia,2017,,,,,,,,583.54,,,,
Croatia,2017,,,,,,,,,107.36,,"18,818.22",
Croatia,2017,,,,,,,,,,,,75.38
CuraÃ§ao and Sint Maarten,2017,,,,,,,,-720.91,,,,
CuraÃ§ao and Sint Maarten,2017,,,,,,,,,,,"1,475.07",
CuraÃ§ao and Sint Maarten,2018,,,,,,,,"-1,229.80",,,,
CuraÃ§ao and Sint Maarten,2018,,,,,,,,,,,"1,321.44",
CuraÃ§ao and Sint Maarten,2019,,,,,,,,-703.05,,,"1,282.38",
CuraÃ§ao and Sint Maarten,2020,,,,,,,,-928.27,,,"1,624.56",
CuraÃ§ao and Sint Maarten,2021,,,,,,,,-840.43,,,"1,769.87",
CuraÃ§ao,2017,,,,,,,,-666.66,,,,
CuraÃ§ao,2017,,,,,,,,,109.75,,,
CuraÃ§ao,2018,,,,,,,,-810.45,,,,
CuraÃ§ao,2018,,,,,,,,,112.58,,,
CuraÃ§ao,2019,,,,,,,,-556.2,115.53,,,
CuraÃ§ao,2020,,,,,,,,-694.48,...,,,
CuraÃ§ao,2021,,,,,,,,-635.7,...,,,
Cyprus,2017,,,,,,,,-92.85,,,,
Cyprus,2017,,,,,,,,,100.81,,308.16,131.57
Czech Rep.,2017,,,,,,,,"16,255.12",,,,
Czech Rep.,2017,,,,,,,,,110.87,3.59,"147,582.94",
Czech Rep.,2018,,,,,,,,"14,918.71",,,,
Czech Rep.,2018,,,,,,,,,113.25,3.54,"142,150.96",
Czech Rep.,2019,,,,,,,,"15,115.74",116.48,3.69,"149,464.30",
Czech Rep.,2020,,,,,,,,"16,708.56",120.16,3.34,"165,548.77",
Czech Rep.,2021,,,,,,,,"8,541.59",124.77,3.20,"172,998.74",
CÃ´te d'Ivoire,2017,,,,,,,,"1,006.91",,,,
CÃ´te d'Ivoire,2017,,,,,,,,,112.45,5.14,,
CÃ´te d'Ivoire,2018,,,,,,,,-98.66,,,,
CÃ´te d'Ivoire,2018,,,,,,,,,112.86,...,,
CÃ´te d'Ivoire,2019,,,,,,,,910.07,111.61,...,,
CÃ´te d'Ivoire,2020,,,,,,,,571.59,114.31,...,,
CÃ´te d'Ivoire,2021,,,,,,,,39.66,118.99,...,,
Denmark,2017,,,,,,,,"23,878.56",,,,
Denmark,2017,,,,,,,,,108.63,,"72,470.45",29.29
Djibouti,2017,,,,,,,,-159.43,,,,
Djibouti,2017,,,,,,,,,116.22,,556.10,47.99
Dominica,2017,,,,,,,,-102.39,,,,
Dominica,2017,,,,,,,,,102.85,8.08,212.29,86.69
Dominican Rep.,2017,,,,,,,,"-2,049.90",,,,
Dominican Rep.,2017,,,,,,,,,125.35,13.91,"6,849.18",
Dominican Rep.,2018,,,,,,,,"-4,062.70",,,,
Dominican Rep.,2018,,,,,,,,,129.82,12.53,"7,694.11",
Dominican Rep.,2019,,,,,,,,"-4,016.80",132.17,12.49,"8,843.08",
Dominican Rep.,2020,,,,,,,,"-5,412.50",137.17,10.98,"10,810.21",
Dominican Rep.,2021,,,,,,,,"-8,032.30",148.48,9.61,"13,091.34",
Eastern Caribbean Currency Union (ECCU),2017,,,,,,,,-257.83,,,,
Eastern Caribbean Currency Union (ECCU),2017,,,,,,,,,,8.66,"1,773.25",
Eastern Caribbean Currency Union (ECCU),2018,,,,,,,,-615.88,,,,
Eastern Caribbean Currency Union (ECCU),2018,,,,,,,,,,8.35,"1,749.57",
Eastern Caribbean Currency Union (ECCU),2019,,,,,,,,-270.2,,8.06,"1,717.78",
Eastern Caribbean Currency Union (ECCU),2020,,,,,,,,"-1,093.17",,7.40,"1,765.88",
Eastern Caribbean Currency Union (ECCU),2021,,,,,,,,-975.93,,6.98,"2,068.39",
Ecuador,2017,,,,,,,,-493.3,,,,
Ecuador,2017,,,,,,,,,124.09,,"1,678.19",41.31
Egypt,2017,,,,,,,,"-27,349.40",,,,
Egypt,2017,,,,,,,,,231.09,18.18,"33,213.92",
Egypt,2017,,,,,,,,,,,,no data
El Salvador,2017,,,,,,,,"-4,111.47",,,,
El Salvador,2017,,,,,,,,,109.95,,"3,510.08",48.75
El Salvador,2018,,,,,,,,"-4,758.31",,,,
El Salvador,2018,,,,,,,,,111.14,,"3,512.28",48.23
